GeneID,GSM4459880,GSM4459881,GSM4459882,GSM4459885,GSM4459886,GSM4459887
107985355,0.7784,0.6969,0.9369,0.6357,0.6681,0.6934
89780,0.005196,0.03566,0.01106,0.0183,0.03239,0.01851
100506571,0.05291,0.04323,0.04828,0.02662,0.03926,0.0404
375,168.3,187.8,185.7,171.3,173.1,155.3
100500810,1.011,1.735,5.92,1.187,0.7878,0.2252
79169,12.85,16.6,14.29,13.12,12.35,13.47
128308,8.224,9.252,8.257,7.918,8.251,7.25
2987,206.2,237.5,171.5,232.4,250.5,197.4
57165,1.328,1.583,2.111,1.418,1.543,1.504
574432,1.028,0.7127,1.559,0.8777,0.7444,0.8325
200205,3.865,4.058,3.239,3.202,3.53,3.205
574407,2.814,3.245,2.112,2.468,2.583,2.169
84033,4.951,5.8,4.696,5.491,5.216,5.058
101927401,0.9681,1.136,0.9633,1.196,1.17,1.048
81559,5.754,7.659,7.293,6.919,6.36,6.81
102465444,0.6441,0,0,0,0.3346,0.2869
51127,0.4144,0.468,0.8041,0.7635,0.643,0.57
8290,0.04151,0.09498,0.1326,0.04874,0.08626,0.1479
92815,30.52,47.3,33.56,41.97,47.89,37.44
128312,2.518,3.184,2.634,3.164,3.855,3.935
100616308,0.2528,0.2892,0.8073,0.5935,1.05,2.477
149603,100.3,92.87,99.85,94.52,93.87,86.23
100129094,0.05707,0.05876,0.1033,0.0536,0.02372,0.05084
105373124,0.0794,0.1817,0.1691,0.0466,0.08249,0.1768
100169751,0,0,0,0,0,0
100169753,0,0,0,0,0,0
100169754,0,0,0,0,0,0
100169755,0,0,0,0,0,0
100169756,0,0,0,0,0,0
100169757,0,0,0,0,0,0
100169758,0,0,0,0,0,0
100169759,0,0,0,0,0,0
100169760,0,0,0,0.1937,0.1715,0.294
100169761,0,0,0,0,0,0
100169762,0,0,0,0,0,0
100169763,0,0,0,0,0,0
100169764,0,0,0,0,0,0
100169765,0,0,0,0,0,0
100169766,0,0,0,0,0,0
100169767,0,0,0,0,0,0
58480,2.65,2.664,2.914,4.203,2.338,2.928
574029,0.5816,0.5729,0.8858,0.256,0.3609,0.2806
100169768,0,0,0,0,0,0
105373143,0,0,0.1413,0,0.06892,0.0591
105373158,0,0,0.01325,0,0,0
112267873,0.001438,0,0.003061,0.001688,0.001494,0
102723935,0.03775,0.04318,0.06028,0.02216,0.05882,0.01681
105373159,0.8169,0.7779,0.6614,0.758,0.7471,0.7582
5867,6.676,8.134,7.668,6.895,7.188,6.509
126731,6.102,6.498,5.724,4.632,5.194,4.434
58,0.2679,0.9346,0.6844,0.7075,0.5844,0.3937
55746,19.27,19.69,14.5,14.14,15.41,18.6
101927478,0.08373,0.2394,0.04457,0.1474,0.2175,0.1865
23456,5.039,5.457,4.427,3.88,3.97,4.077
27097,5.371,6.074,4.765,3.953,4.124,4.772
9816,5.836,5.893,5.023,4.727,4.359,4.646
105373161,0,0,0,0,0,0
107985464,0,0,0,0,0,0
105373162,0,0.03018,0,0,0,0
101927504,0,0,0,0,0,0
105373163,0,0,0,0,0,0
101927532,0.02994,0,0,0,0.0311,0
2590,14.5,14.72,13.7,16.75,14.58,14.95
79605,3.385,3.418,4.013,2.612,3.045,2.396
105373164,0,0,0.03549,0,0.03463,0
105373165,0,0,0,0,0,0
107985357,0,0,0,0,0,0
101927553,0,0,0,0,0,0
22796,13.68,14.49,11.28,10.98,10.63,10.32
107985358,5.472,4.517,3.964,3.51,3.985,3.266
183,20.77,18.41,12.69,13.27,20.27,11.84
105373166,0.1179,0.05778,0.1076,0.1186,0.2099,0.08999
10753,0.7674,0.8039,0.5049,0.3897,0.6763,0.4608
107985359,4.842,3.983,2.7,1.759,3.162,1.951
84886,9.296,11.89,10.79,11.11,10.28,9.396
101927604,0.4527,0.7192,0.5355,0.7971,0.2613,0.5601
105373167,0,0.01036,0,0.02127,0.009413,0
79573,2.193,2.643,3.153,2.261,2.094,2.002
64801,10.14,10.01,7.444,8.222,9.039,10.02
375061,12.33,14.94,8.713,10.37,10.3,13.02
100302132,34.58,47.57,30.46,35.77,30.58,32.46
440730,5.938,9.151,10.98,5.436,4.944,6.096
149373,0.01482,0.05088,0.0947,0.05221,0.0462,0.02641
128061,6.577,7.604,6.304,5.688,5.324,5.735
8443,19.44,19.97,16.29,15.8,16.32,19.51
112268256,0.6293,0.5953,1.018,0.6535,0.4903,0.5067
149371,4.957,5.433,4.444,3.967,4.332,4.077
83932,2.414,2.795,2.047,2.262,2.382,2.469
107985360,0.5679,0.525,0.6294,0.5844,0.5819,0.589
54583,16.85,17.07,19.11,14.24,19.21,17.53
645339,0.02614,0,0.05565,0.06137,0.02715,0
100303453,2.038,2.009,1.563,1.562,1.561,1.417
7257,11.18,13,8.572,8.375,8.64,9.434
100287814,0.03345,0,0.03561,0.07853,0,0.1192
27185,0.7222,0.6039,0.5447,0.5466,0.5484,0.3818
105373170,0.007774,0.01779,0.01242,0,0.01212,0.003463
27184,0.118,0.1409,0.1256,0.09035,0.07462,0.0457
104472714,0.1088,0.03112,0.1159,0.1277,0.05653,0.0727
105373172,0.009228,0.02639,0.01474,0.02167,0.02876,0.02466
105373171,0.01047,0,0.0223,0.02459,0.05441,0.03266
101929902,0.005889,0,0.006269,0,0.006118,0.005246
105373196,0,0.03504,0,0.03595,0.03182,0.01364
105373198,0,0,0,0,0,0
57568,12.53,12.1,12.28,7.961,9.534,7.936
105373199,0,0,0,0,0,0
101927683,0,0,0,0,0,0
107983960,0,0,0,0,0,0
54627,1.047,0.8124,0.6547,0.7434,0.8405,0.9228
101927711,0,0,0,0.01036,0.009167,0.00786
105373201,0,0,0,0,0,0
107985361,2.547,2.791,2.438,2.688,2.513,2.193
84284,4.791,5.239,5.155,5.167,5.262,5.278
80003,2.628,2.594,3.352,2.729,2.344,2.385
84451,0.1701,0.1595,0.5432,0.1677,0.2014,0.1454
3775,4.763,3.946,5.265,10.98,8.155,9.929
100616390,0,0,0,0,0.6102,0.2616
107985362,0,0.008317,0,0.01707,0.007553,0.04857
148641,0.8978,1.307,1.234,0.9873,1.151,1.336
107985363,0.006551,0,0.02092,0.007691,0.006806,0.02918
102724100,0,0,0,0.01239,0.01096,0.009402
105373206,0,0,0,0,0,0.03113
100616380,0,0,0.2912,0,0,0.2437
101927765,2.938,4.134,3.322,3.754,3.674,3.451
388753,2.313,3.345,2.815,3.084,2.629,2.62
6894,2.592,3.051,3.638,3.716,3.303,3.14
100506795,0.02793,0.007987,0.08177,0.04918,0.01451,0.01866
107985465,0.01937,0.06647,0,0.04547,0,0
359948,28.84,32.36,35.24,29.09,31.47,30.4
100302691,0.01759,0.03019,0.009365,0,0.01828,0.02351
101927787,0,0,0.01548,0,0,0
105373207,0,0,0,0.01824,0,0
105373209,0.2067,0.2216,0.22,0.2957,0.2281,0.2071
105373208,0.02065,0.02362,0.1099,0.1697,0.1502,0
100506810,0.08423,0.1204,0.03363,0.2101,0.06563,0.1032
105373210,0,0,0.00939,0,0.009163,0
107985364,0,0,0,0,0,0.005381
100130249,0,0,0,0,0,0
107985365,0,0,0,0,0,0.006191
105373211,0,0,0,0,0,0
101927851,0,0,0,0,0,0
107985366,0,0,0,0,0,0
731656,0,0,0,0,0,0.03558
107985746,0.01465,0,0,0,0,0
9804,35.01,37.92,39.51,37.06,36.18,43.94
105379283,0.01975,0.06778,0.08411,0.1623,0.06156,0.1759
677802,0.1479,0.1692,0.315,0.1736,0.3073,0.3953
23029,8.93,10.57,9.277,8.981,8.427,9.053
51742,10.36,12.32,8.752,8.212,8.399,9.843
100616224,0,0,0,0,0,0
9453,8.018,9.37,7.386,7.287,7.479,9.405
6905,5.12,5.336,4.276,4.727,4.336,4.826
148789,2.829,3.494,2.057,3.763,3.28,4.21
2786,6.825,7.54,18.46,9.074,8.973,8.35
1130,6.493,5.231,4.579,4.409,4.947,4.475
100302139,0,0,0,0,0,0
105373215,0.02746,0.01795,0.0167,0.03684,0.0163,0.01747
105373212,0.02592,0.04942,0.0552,0.03043,0.008977,0.05388
4811,4.15,3.6,3.262,7.513,4.25,4.931
7107,11.19,10.01,8.128,8.258,9.315,8.8
56605,1.508,1.455,1.235,1.307,1.42,1.388
128178,0.4638,0.7442,0.5259,0.4172,0.4756,0.5044
3964,3.046,3.414,2.807,3.327,2.593,3.631
100287902,0.5547,0.6821,0.6939,0.7326,0.5475,0.9141
107985367,1.505,1.649,1.323,1.192,0.9327,1.301
55127,4.613,4.318,4.401,4.329,4.005,4.811
88,0.1523,0.1697,0.8023,0.3117,0.3367,0.1948
4548,5.197,5.151,5.505,6.044,5.6,5.166
105373218,0.01095,0.01566,0.01749,0.045,0.04267,0.03415
107985368,0,0,0,0,0.007297,0
645745,0,0,0.06271,0,0,0
6262,0.2905,0.3022,0.7471,0.3284,0.7166,0.229
100616141,0,0,0,0,0,0
100130331,0.01277,0.03653,0.04759,0.01499,0.01327,0.02844
57829,0,0,0,0,0,0
105373220,0,0,0,0.01983,0,0
339535,0.3391,0.5521,0.736,1.501,1.152,0.5577
105373222,0,0,0,0,0,0
105373223,0,0,0,0,0,0
1131,0.4605,0.4523,0.5709,0.3319,0.4825,0.341
105373225,0,0,0,0,0,0
100506915,0.02236,0,0,0,0,0
100873984,0.04134,0,0,0,0,0
105373224,0,0,0,0,0,0
645884,0,0,0,0,0,0
56776,2.045,2.224,3.006,3.788,2.677,2.749
64388,12.03,13.16,9.928,13.62,13.17,12.72
107985369,0.01561,0.00893,0.008311,0.01833,0.03244,0.02086
105373228,0,0.1308,0,0.08947,0,0
100506929,0,0,0.0205,0,0,0
6000,0.6835,0.7926,1.658,0.7474,1.051,0.7312
100422856,0,0,0.2835,0,0,0
105373230,0.06569,0.263,0.4546,0.2313,0.1365,0.1463
2271,32.73,31.65,24.8,24.53,24.66,27.84
8564,0.06752,0.2008,0.1114,0.1982,0.07365,0.2015
105373233,0,0,0,0.05555,0,0.04215
23596,1.261,1.625,1.594,1.516,0.9789,1.604
1122,2.546,2.347,2.569,2.1,2.034,2.253
128025,0.007186,0.01644,0.01148,0.004218,0.01866,0.0256
105373231,0,0,0,0,0,0
9156,0.1406,0.137,0.1884,0.3239,0.07571,0.1669
441925,0,0,0,0,0,0
440738,0.03772,0.02877,0.09371,0.2805,0.2482,0.2016
200150,0.1055,0.04668,0.06292,0.3733,0.171,0.2682
105373235,0,0,0,0,0,0
105373234,0,0,0.008438,0,0,0
107985466,0,0,0,0,0,0
731275,0.9323,0.852,0.9482,0.8071,0.6764,0.7052
9859,11.65,12.7,16.63,10.5,10.29,12.06
10806,4.484,4.983,4.301,4.225,4.228,4.675
100616343,0.2496,0,0.2657,0,0.2593,0
10000,13.21,14.93,12.39,11.34,11.36,14.13
105373255,0.07692,0.2816,0.5896,0.3973,0.3676,0.3289
339529,0.111,0.2032,0.09454,0.1433,0.2768,0.2373
105373258,0,0,0,0,0.07698,0
10472,22.14,24.47,17.97,15.66,18.65,19.13
440742,0,0,0,0,0,0
112268257,0,0,0,0,0,0
105373261,0,0.02552,0,0,0,0
105373260,0,0.01361,0,0,0,0
105373262,0,0,0.006617,0,0,0.01661
107985371,0.01819,0,0.03872,0,0,0
200159,0.01162,0.006646,0.01237,0.0341,0.006036,0.005175
159,5.33,5.851,4.618,4.421,4.474,6.504
105373264,0.04156,0.04754,0,0.04879,0.08635,0.01851
257044,0.1587,0.1372,0.09764,0.1615,0.09162,0.1288
51029,5.741,6.101,4.726,5.371,4.932,6.366
107985372,0.02363,0,0,0.02774,0.0491,0.02105
112268258,0.02002,0.0229,0.05328,0.0235,0.05199,0.03567
116228,28.8,30.71,20.92,23.48,24.61,31.11
3192,92.55,109.9,87.33,83.46,83.21,90.26
106635532,49.69,50.57,33.59,40.26,40.54,55.13
101928068,0.2933,0.2977,0.2419,0.07759,0.103,0.1214
84288,1.173,1.351,0.9915,2.263,2.51,2.659
107985725,0.07431,0.04637,0.0935,0.0793,0.07018,0.1264
55083,0.2835,0.2403,2.543,0.4277,0.6883,0.4672
111216275,0,0.02766,0,0,0,0
105373266,0,0,0.0129,0,0,0
105373265,0.03016,0.04313,0.0669,0.03836,0.03395,0.01791
64754,1.611,1.86,2.265,1.773,1.965,1.866
105373270,0,0,0.01255,0,0.02449,0
105373269,0,0,0,0.005664,0,0
101928089,0.006471,0,0.006889,0.02279,0.006722,0
112268277,0.01499,0.002858,0.01862,0.002933,0.007786,0.006676
107985599,0.04313,0.03084,0.09183,0.0443,0.0224,0.02881
107985726,0,0,0.03901,0.02151,0,0
255654,0.02071,0,0,0,0,0
64216,5.037,5.237,4.552,4.349,3.64,4.786
163882,7.27,8.129,6.646,6.369,6.686,7.426
105373271,0.007002,0.01602,0.05218,0.0411,0.03637,0.03742
102724382,0.02185,0.01666,0.03101,0.04275,0.03026,0.01946
51097,29.25,32.72,23.96,24.46,23.04,28.98
107985373,0.02534,0.1449,0.1349,0.2677,0.2369,0.2257
149134,1.014,1.281,1.06,1.357,1.108,1.251
25909,7.669,7.539,6.267,6.249,6.604,8.335
57116,0.161,0.1044,0.1885,0.1197,0.1338,0.1147
100533111,0.8387,0.7349,0.684,0.6075,0.5933,0.6041
93474,1.903,1.41,1.292,1.374,1.478,2.098
79862,7.917,8.145,6.024,4.487,4.306,6.882
400812,1.571,1.502,1.424,1.437,1.523,1.385
388759,1.22,1.578,1.12,1.111,0.9463,1.142
7678,1.438,1.53,1.285,1.396,1.401,1.635
112268259,1.992,2.44,1.751,2.398,1.829,1.82
100500849,7.223,6.804,4.297,7.731,5.959,4.163
317705,0.01859,0.06381,0.01979,0.08731,0.05795,0.01656
105373273,0.2053,0.4025,0.09365,0.1033,0.09139,0.2351
84838,11.33,12.44,12.52,10.89,11.55,10.91
107985115,0.9635,1.204,1.464,1.094,1.093,0.9697
107985375,0.01825,0,0.03887,0.02143,0.05689,0.04878
114548,0.03025,0.05438,0.07361,0.05073,0.03143,0.0308
127623,0,0,0,0,0.02175,0
441932,0,0,0,0,0,0
148823,0,0.004988,0.004642,0,0,0
148824,0,0,0,0,0,0
81472,0,0,0,0,0,0
102724446,0,0.01672,0.007779,0,0,0.006509
81470,0,0.02394,0,0,0,0
81469,0,0,0.02286,0,0,0
441933,0,0,0,0,0,0
343169,0.02154,0.04928,0.02293,0.02529,0,0
388761,0,0.01273,0,0,0,0.002478
343170,0.1057,0.09669,0.04499,0,0.02195,0
26188,0.1268,0.2417,0.0225,0,0,0
284532,0,0,0,0.07562,0.04461,0.07651
391189,0,0,0,0,0,0
25893,1.989,3.362,1.871,1.474,1.388,1.424
343171,0.803,1.571,0.9674,0.4713,0.461,0.64
343172,0.07464,0.1182,0.04279,0.0337,0.02386,0.06137
127608,0,0.04615,0.02147,0.02368,0,0
284521,0.7258,0.4896,0.6439,0.03277,0.01933,0.0746
391190,0.04253,0.02433,0.09056,0.02496,0,0
391191,0.09905,0,0.08436,0.02326,0,0.01765
26247,0.4318,0.2223,0.1839,0,0.06728,0.03846
81466,0.02127,0,0.09056,0,0.02209,0
26246,0.5701,0.3846,0.4202,0.01716,0.03037,0.05209
105373275,0,0,0,0,0,0
391192,0.0638,0,0.1811,0.02496,0.02209,0.03789
388762,0,0,0.03296,0,0,0
127059,0,0,0,0,0,0
391194,0,0,0,0,0,0
127062,0,0,0,0,0,0
26245,0,0,0,0,0,0.019
391195,0.08294,0.04744,0.04415,0.09737,0,0.07389
127064,0,0,0,0,0,0
391196,0,0,0,0,0,0
127066,0,0,0.02264,0,0,0
127074,0,0,0,0,0,0
254879,0,0,0,0,0,0
26696,0,0,0,0,0,0
81458,0,0,0,0,0,0
401992,0,0.02343,0,0,0,0.01824
105373279,0,0,0,0,0,0
343173,0,0,0.02221,0,0,0
105373277,0,0,0,0,0,0
401993,0,0,0,0,0,0
391211,0,0,0,0,0,0
343563,0,0,0,0,0,0
127068,0,0,0.02221,0,0,0
127069,0.004121,0,0.004387,0.004837,0,0.01468
127077,0,0,0,0,0,0
403244,0,0,0,0,0,0
403239,0,0,0,0,0,0
401994,0,0,0,0,0,0
101928226,0,0,0,0,0,0
646627,0,0,0,0.0394,0.03487,0
107985747,0,0,0,0,0,0
80851,15.14,17.28,16.04,14.55,15.28,14.18
100422879,0.8941,1.023,0.9519,0.6998,0.9289,1.062
79894,23.18,26.2,21.78,21.84,22.08,22.61
55657,6.823,8.685,9.459,7.517,8.7,7.488
267002,2.412,2.691,2.122,2.551,2.14,2.539
100189199,0.2377,0,0.2531,0,0.247,0.2118
100189409,0.5547,0.6345,0,0,0,0
107987362,0.07661,0.1168,0.08156,0.1499,0.1061,0.06824
105379854,0.4669,0.7395,0.2294,0.5481,0.2985,0.2559
105379521,0.03026,0.06922,0.03221,0.1066,0.07858,0.0539
101060632,0.05055,0,0,0.02967,0.05252,0.04503
107987363,0,0,0,0,0,0
102724250,18.1,21.26,19.81,9.442,11.69,10.37
107987364,0.04042,0.01541,0.08607,0.03164,0.05599,0.03601
105379523,0.007924,0.009065,0.02531,0,0.01646,0.007059
107987365,0.01303,0.01491,0.01388,0,0.01354,0.02322
107987366,0.1971,0.1259,0.1855,0.3121,0.2524,0.2614
102724562,1.133,1.512,1.147,0.5997,0.6461,0.6826
105379524,0.4509,0.4544,0.4191,0.3613,0.4461,0.4495
107987367,0,0.3087,0,0,0.2803,0
440570,0.8492,0.9269,0.5889,0.439,0.6475,0.6593
107987368,0.2773,0.6345,0,0.3256,0.5763,0.4941
642273,0.2435,0.06724,0.3621,0.6999,0.41,0.3965
105373324,0,0,0,0,0,0
26751,3.168,3.352,3.999,3.378,3.314,3.11
52,45.54,43.98,41.58,40.95,39.1,44.78
285016,0.02655,0.09113,0.1555,0.1714,0.1103,0.08279
101927262,0.03631,0.2492,0.03865,0.08524,0.03772,0.09703
105373346,0.01236,0.01414,0.03619,0.1016,0.07385,0.1322
105373350,0.009509,0.02176,0.01012,0.03349,0,0.008471
105373351,0,0,0,0,0,0
727944,0,0,0,0,0,0
100996637,0,0,0,0,0,0
101927362,0,0,0,0,0,0
105373352,0,0,0,0,0,0
129787,7.24,6.76,6.504,5.968,6.841,7.004
105373354,0.5927,0.6957,0.6475,0.5603,0.7838,0.6035
105373479,0,0,0,0,0,0
105373358,0,0,0,0,0,0
105373480,0.05313,0.06512,0.05656,0.06237,0.07491,0.05071
105373392,0.01081,0,0,0,0.01123,0.009631
339822,0.01315,0,0,0,0,0
101060385,0,0,0,0.03378,0,0
105373481,0,0,0.00342,0.007541,0.003337,0
101060391,0.1062,0.1823,0.622,0.3429,0.5793,0.5677
54221,0.02842,0.03793,0.1042,0.08342,0.07874,0.07736
105373359,0,0.01155,0.0215,0.01185,0.01049,0.01799
7173,0.0275,0.04494,0.02509,0.07379,0.03673,0.05249
102723730,0,0.004709,0,0.0145,0.008553,0
7837,10.75,11.9,11.82,26.57,15.08,22.84
23040,0.9976,0.9182,4.066,1.093,1.281,1.356
107985838,0.01053,0.09633,0.1793,0,0,0
730811,0.04312,0.07046,0.3082,0.06508,0.05759,0.04938
105373389,0,0,0,0,0,0
107985839,0,0.02082,0.00969,0,0.009456,0.008108
105373390,0.004781,0.005469,0,0.005612,0.004967,0.004259
101927554,0.0426,0.08771,0.04535,0.01,0.04425,0.02277
107985840,0.03717,0.02751,0.05587,0.0231,0.02953,0.02337
7260,12.97,13.06,14.82,13.58,14.01,13.64
51112,5.342,5.545,5.248,5.804,5.708,5.646
55256,2.979,3.47,3.138,3.639,2.787,3.328
246243,7.087,6.581,6.9,6.363,6.244,6.147
100506054,3.927,5.008,5.125,5.361,5.198,5.493
6201,487.7,548.7,535.9,625.7,601.3,566.5
78989,0.2834,0.2097,0.7897,0.1272,0.08658,0.05939
55821,0.0358,0.116,0.1143,0.01401,0.03409,0.005315
105373393,0.04655,0.1065,0.04956,0,0,0
728597,0.004015,0.004593,0,0.004714,0.008343,0.007154
100505964,0,0,0,0,0,0
105373394,0,0,0,0,0,0
105373395,0,0,0,0,0,0
105373397,0.004872,0,0,1.504,2.905,1.545
107985841,0.048,0.0183,0.03407,1.897,4.289,2.808
727982,0,0,0,0,0,0.006652
105373398,0,0,0,0,0,0
105373399,0,0,0,0,0,0
107985842,0.03761,0,0.04004,0.1766,0,0.1005
107985843,0.02498,0.04286,0.02659,0,0.03892,0.06675
102723818,0.4836,0.3579,0.5754,0.2338,0.3842,0.3041
6664,7.839,7.26,14.41,7.528,8.041,9.41
112268411,0.2942,0.2606,0.2627,0.3788,0.3648,0.5411
105373400,0,0,0,0,0,0
150622,0.1161,0.04812,0.1863,0.7111,0.2377,0.5141
102465693,0,0,0.2994,0.3302,0.2922,0
400940,0.08649,0.4156,0.4666,0.3046,0.1558,0.2517
105373401,0,0,0.02306,0,0,0
101929390,0,0,0.005051,0,0,0
105373402,0,0,0,0,0,0
107985844,0,0,0,0,0.009336,0
107985845,0,0,0,0,0,0
102800315,0,0,0,0,0,0
102800314,0,0,0,0.03402,0.03011,0.05163
102466235,0,0,0,0.3499,0.3096,0.2655
400941,0,0.0536,0.02993,0.011,0.05841,0.05008
105373404,0,0,0,0,0,0
104326052,0,0,0.02555,0,0.02493,0
129607,0.3676,0.3738,0.7634,0.3623,0.4809,0.3881
91543,0.263,0.35,0.24,0.2206,0.3011,0.3778
386597,0.2721,0.3211,0.5342,0.2396,0.3092,0.2121
9781,2.738,2.855,3.86,2.472,2.704,2.55
101929452,0.1507,0.0862,0.2808,0.1327,0.07828,0.2014
107985847,0.009055,0.02849,0.03374,0.04518,0.03998,0.01815
105373406,0.01663,0.01903,0.01771,0.01465,0.03024,0.007409
100506274,0.08616,0.07393,0.1147,0.1264,0.06714,0.1343
105373407,0,0,0,0,0,0.09564
101929510,0,0,0,0,0.004796,0
107985848,0,0,0,0,0,0
101929531,0,0,0.01314,0.01449,0.008548,0
105373408,0,0,0,0,0,0
101929861,0,0,0,0,0,0
105373409,0,0,0,0,0,0
101929551,0,0,0,0,0,0
339788,0,0,0.00982,0,0.01916,0.008216
339789,0.01768,0.00674,0.01882,0,0.006121,0
101929567,0.0113,0.007753,0,0,0.009388,0
105373411,0,0,0,0,0,0
100506299,1.244,1.292,1.635,0.9985,1.029,0.9273
3398,16.96,16.27,34.07,18.08,15.48,15.69
107985849,0,0,0,0,0,0
57498,26.74,27.74,32.22,25.07,26.15,26.87
129642,6.278,6.17,6.328,6.189,6.695,7.696
105373414,0,0,0,0.003474,0,0
105373416,0,0,0,0,0,0
105373415,0,0,0,0,0,0
105373417,0,0,0,0,0,0
100506317,0.1229,0.0984,0.1047,0.07213,0.1277,0.07663
8853,5.447,4.925,5.95,5.022,5.313,5.718
107985851,0.005652,0.006466,0.02407,0.01327,0.01174,0.0151
9270,9.628,10.2,8.356,10.59,10.67,10.15
51692,9.636,9.341,7.404,8.112,7.403,9.648
285148,2.566,2.748,2.616,2.584,1.96,2.606
6868,6.708,6.513,6.428,5.395,4.451,5.459
107985850,1.082,0.9002,1.571,0.6929,0.2044,0.5258
101929643,0.16,0.04817,0.1255,0.1088,0.09625,0.09003
10971,107.6,109.9,121.1,108.6,98.15,127.2
105373418,0,0,0,0.04077,0,0
105373419,0,0,0,0,0,0
100996549,0,0,0.01167,0,0,0
105373421,0.1122,0.5133,0.07166,0.06585,0.1399,0.2498
9014,5.769,5.608,3.771,4.966,4.853,6.371
105373422,0.537,0.6431,0.3662,0.4432,0.4533,0.4634
29841,1.377,2.033,1.251,1.512,1.405,1.842
107985852,0,0,0,0,0,0
112268412,3.017,3.329,3.605,2.388,2.285,2.401
101929882,4.043,5.762,5.324,2.831,2.911,2.559
8462,5.112,6.039,5.333,4.807,4.148,5.803
192668,0.9621,0.9157,0.7193,1.698,1.144,1.354
6241,0.2158,0.4332,0.6282,1.106,0.1647,0.4236
100422929,0,0,0,0,0,0
105373424,0.01265,0,0,0,0,0.02253
101929691,0.02734,0.05213,0.02911,0.07489,0.04734,0.04059
3241,5.124,4.545,9.768,4.918,5.428,4.211
4953,66.47,63.54,65.45,60.02,62.11,68.28
100302743,0,0,0.1563,0.5171,0,0
101929715,1.041,0.9324,1.35,1.169,1.435,1.089
105373426,0.005699,0.006519,0.006067,0.00669,0,0
79954,3.639,3.413,3.194,3.054,2.829,3.669
106479524,0.354,0.1861,0.2241,0.4156,0.4672,0.5796
245973,4.681,5.011,4.808,8.153,5.62,7.379
105373428,1.685,1.787,1.719,2.678,1.914,1.985
10130,41.4,40.66,42.19,49.36,41.28,49.27
101929733,0.08626,0.4934,0.09183,0,0,0.03842
3754,2.509,6.877,6.595,5.359,2.697,6.31
285150,0.09771,0.06986,0.05201,0.07169,0.08882,0.04352
130813,0.5374,0.5922,0.3149,0.7205,0.5967,0.6368
130814,0.8615,0.8785,0.8293,1.018,0.8464,1.02
9475,6.262,5.569,4.926,4.935,5.05,5.53
100874055,0,0,0,0,0.0156,0
105373429,0,0,0.01396,0.005131,0,0
1876,4.02,3.698,3.795,3.486,3.51,4.138
9687,2.159,2.398,2.268,2.683,2.427,2.659
100616469,0,0,0,0.3211,0,0
23620,0,0.04104,0.03819,0.01404,0.01242,0.01065
23175,5.419,5.892,6.209,5.218,5.393,5.34
100506405,0,0,0,0,0.01959,0.0168
101929752,0,0,0,0,0,0.003442
100422862,0,0,0,0,0,0
105373430,0.01026,0.01174,0,0,0.01066,0
100422996,0.3698,0,0.3937,0,0,0
100506457,0.03593,0.01644,0.0459,0.05061,0.08212,0.06401
105373433,0,0,0,0,0,0.01603
105373432,0.0957,0,0,0,0,0
100500884,0,0,0,0,0,0
105373431,0,0,0,0,0,0.01696
107985853,0,0,0,0,0,0
28951,92.32,73.45,83.09,79.79,97.36,85.78
100422986,2.304,2.343,2.998,1.503,2.394,2.509
100506474,1.664,0.7873,0.5577,1.58,2.668,1.739
105373436,0.008879,0.005079,0,0.02606,0.02306,0.0435
105373484,0,0,0,0.01586,0,0
105373437,0,0,0,0,0,0
105373485,0,0,0,0,0,0
105373438,0,0,0,0,0,0.01372
107985854,0,0,0,0,0.02527,0
100499171,0.1596,0.163,0.1032,0.04684,0.01777,0.0457
151354,1.639,2.341,3.054,3.302,2.303,3.344
51594,13.42,11.45,13.42,11.61,12.11,12.43
105373440,0.112,0.07116,0.106,0.1022,0.1163,0.0665
1653,60.28,57.6,47.71,49.99,47.27,58.6
101926966,0,0,0,0,0,0
103752554,0.0384,0.04393,0.06133,0.02254,0.01995,0.05131
10408,1.169,1.932,1.472,3.072,1.928,2.587
4613,6.258,10.21,8.131,18.23,9.447,16
104797537,0.1015,0.04643,0.04321,0.1906,0.04217,0.3254
105373443,0,0,0,0.03013,0,0
107985855,0,0,0,0,0,0
105373444,0,0,0,0,0,0
81553,1.795,1.452,4.642,1.324,2.263,1.407
107985806,0.02795,0,0,0.03281,0.04355,0.01245
105373447,0,0,0,0,0,0
105373448,0,0,0,0,0,0
729475,0.01224,0.0105,0.02606,0.01796,0.003178,0.008176
7447,1.97,1.314,7.025,1.422,2.487,1.482
79677,3.666,2.843,2.771,3.454,2.65,4.505
348654,0.293,0.2946,0.1758,0.3693,0.2758,0.3328
105373449,0.005097,0,0,0,0,0
343930,0,0.01706,0,0.05252,0,0.03985
112267888,0,0,0,0,0,0
3790,0.5823,0.2899,0.423,0.6916,0.4555,0.6407
105373451,0,0,0.00591,0,0,0
105373454,0,0.004557,0.008482,0.001559,0.00138,0
100526794,1.931,2.118,1.786,1.844,1.757,1.893
57665,4.403,4.905,4.197,4.448,4.176,4.458
105373456,0.08867,0.08914,0.08868,0.123,0.1033,0.09813
93034,0.03424,0.03134,0.04374,0.0402,0.02846,0.0427
400945,0.1229,0.09376,0.1309,0.09622,0.04258,0.1369
105373455,0.02443,0.02795,0.01734,0.01275,0.008462,0.02419
100616307,0,0,0,0,0,0
130497,0,0.007497,0.01395,0.01539,0.03404,0.03503
101928196,0,0,0,0,0,0
